{ Units, Wavelength Units } SI Nanometers
{ Thickness } 3
{ Conductivity } 1.0
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.9 0.06
{ Manufacturer: Roehm }
{ Type: Coated }
{ Coated Side: Back }
{ Material: PMMA }

1910	0.033	0.098	0.816
1914	0.036	0.115	0.816
1919	0.041	0.138	0.817
1923	0.046	0.169	0.817
1928	0.051	0.198	0.818
1933	0.053	0.215	0.819
1937	0.054	0.223	0.819
1942	0.054	0.226	0.820
1946	0.055	0.230	0.820
1951	0.056	0.240	0.821
1956	0.058	0.259	0.822
1960	0.061	0.284	0.822
1965	0.064	0.310	0.823
1969	0.066	0.335	0.824
1974	0.068	0.353	0.825
1979	0.069	0.367	0.825
1983	0.069	0.375	0.826
1988	0.069	0.378	0.827
1992	0.069	0.379	0.827
1997	0.068	0.379	0.828
2002	0.068	0.378	0.829
2006	0.067	0.376	0.829
2011	0.067	0.376	0.830
2016	0.066	0.375	0.831
2020	0.066	0.374	0.831
2025	0.065	0.371	0.832
2029	0.064	0.366	0.832
2034	0.063	0.360	0.833
2039	0.062	0.354	0.834
2043	0.061	0.347	0.834
2048	0.060	0.337	0.835
2052	0.058	0.330	0.836
2057	0.058	0.324	0.836
2062	0.057	0.317	0.837
2066	0.055	0.308	0.837
2071	0.054	0.297	0.838
2075	0.052	0.284	0.839
2080	0.050	0.265	0.839
2085	0.047	0.242	0.839
2089	0.043	0.213	0.840
2094	0.039	0.181	0.841
2098	0.035	0.151	0.842
2103	0.031	0.127	0.842
2108	0.027	0.107	0.843
2112	0.024	0.093	0.843
2117	0.022	0.083	0.844
2122	0.021	0.076	0.844
2126	0.019	0.068	0.845
2131	0.017	0.062	0.846
2135	0.016	0.059	0.846
2140	0.016	0.060	0.846
2145	0.017	0.064	0.847
2149	0.019	0.072	0.847
2154	0.021	0.082	0.847
2158	0.021	0.085	0.848
2163	0.022	0.086	0.848
2168	0.021	0.084	0.849
2172	0.020	0.081	0.849
2177	0.019	0.078	0.849
2181	0.018	0.072	0.850
2186	0.016	0.064	0.850
2191	0.014	0.060	0.850
2195	0.013	0.059	0.850
2200	0.010	0.049	0.851
2205	0.010	0.050	0.852
2209	0.010	0.050	0.852
2214	0.010	0.050	0.852
2218	0.010	0.050	0.853
2223	0.010	0.050	0.853
2228	0.010	0.050	0.854
2232	0.010	0.050	0.854
2237	0.010	0.050	0.855
2241	0.010	0.051	0.855
2246	0.010	0.051	0.855
2251	0.010	0.051	0.856
2255	0.010	0.051	0.856
2260	0.010	0.051	0.857
2264	0.010	0.051	0.857
2269	0.010	0.051	0.857
2274	0.010	0.051	0.858
2278	0.010	0.052	0.858
2283	0.010	0.052	0.859
2287	0.010	0.052	0.859
2292	0.010	0.052	0.859
2297	0.010	0.052	0.860
2301	0.010	0.052	0.860
2306	0.010	0.052	0.860
2311	0.010	0.053	0.861
2315	0.010	0.053	0.861
2320	0.010	0.053	0.862
2324	0.010	0.053	0.862
2329	0.010	0.053	0.862
2334	0.010	0.053	0.863
2338	0.010	0.053	0.863
2343	0.010	0.053	0.863
2347	0.010	0.054	0.864
2352	0.010	0.054	0.864
2357	0.010	0.054	0.864
2361	0.010	0.054	0.865
2366	0.010	0.054	0.865
2370	0.010	0.054	0.865
2375	0.010	0.054	0.866
2380	0.010	0.055	0.866
2384	0.010	0.055	0.866
2389	0.010	0.055	0.867
2393	0.010	0.055	0.867
2398	0.010	0.055	0.867
2403	0.010	0.055	0.868
2407	0.010	0.055	0.868
2412	0.010	0.056	0.868
2417	0.010	0.056	0.869
2421	0.010	0.056	0.869
2426	0.010	0.056	0.869
2430	0.010	0.056	0.870
2435	0.010	0.056	0.870
2440	0.010	0.056	0.870
2444	0.010	0.057	0.870
2449	0.010	0.057	0.871
2453	0.010	0.057	0.871
2458	0.010	0.057	0.871
2463	0.010	0.057	0.872
2467	0.010	0.057	0.872
2472	0.010	0.058	0.872
2476	0.010	0.058	0.873
2481	0.010	0.058	0.873
2486	0.010	0.058	0.873
2490	0.010	0.058	0.873
2495	0.010	0.058	0.874
2499	0.010	0.058	0.874

